"Date","Currency","Mean","Buy","Sell"
"01/11/2016","EURO","111.0494","110.9283","111.1706"
"31/10/2016","EURO","111.1267","111.0067","111.2467"
"28/10/2016","EURO","110.7428","110.6250","110.8606"
"27/10/2016","EURO","110.5628","110.4444","110.6811"
"26/10/2016","EURO","110.2647","110.1394","110.3900"
"25/10/2016","EURO","110.3878","110.2694","110.5061"
"24/10/2016","EURO","110.2544","110.1356","110.3733"
"21/10/2016","EURO","111.1169","111.0006","111.2333"
"19/10/2016","EURO","111.2856","111.1661","111.4050"
"18/10/2016","EURO","111.6247","111.5039","111.7456"
"17/10/2016","EURO","111.6825","111.5639","111.8011"
"14/10/2016","EURO","111.9386","111.8172","112.0600"
"13/10/2016","EURO","111.6369","111.5161","111.7578"
"12/10/2016","EURO","112.2600","112.1428","112.3772"
"11/10/2016","EURO","112.9458","112.8267","113.0650"
"10/10/2016","EURO","113.3286","113.2067","113.4506"
"07/10/2016","EURO","113.1875","113.0667","113.3083"
"06/10/2016","EURO","113.3233","113.1983","113.4483"
"05/10/2016","EURO","112.9581","112.8378","113.0783"
"04/10/2016","EURO","113.5989","113.4772","113.7206"
"03/10/2016","EURO","113.4700","113.3539","113.5861"
"30/09/2016","EURO","113.6544","113.5328","113.7761"
"29/09/2016","EURO","113.6053","113.4894","113.7211"
"28/09/2016","EURO","113.5211","113.3961","113.6461"
"27/09/2016","EURO","114.0442","113.9194","114.1689"
"26/09/2016","EURO","113.5222","113.3978","113.6467"
"23/09/2016","EURO","113.7769","113.6561","113.8978"
"22/09/2016","EURO","112.8550","112.7283","112.9817"
"21/09/2016","EURO","113.2300","113.1050","113.3550"
"20/09/2016","EURO","113.1772","113.0583","113.2961"
"19/09/2016","EURO","113.2931","113.1639","113.4222"
"16/09/2016","EURO","113.7664","113.6411","113.8917"
"15/09/2016","EURO","113.8525","113.7294","113.9756"
"14/09/2016","EURO","113.6564","113.5339","113.7789"
"13/09/2016","EURO","113.5681","113.4428","113.6933"
"09/09/2016","EURO","114.5383","114.4206","114.6561"
"08/09/2016","EURO","113.9506","113.8283","114.0728"
"07/09/2016","EURO","113.0967","112.9739","113.2194"
"06/09/2016","EURO","112.8953","112.7733","113.0172"
"05/09/2016","EURO","113.4144","113.2917","113.5372"
"02/09/2016","EURO","112.7783","112.6528","112.9039"
"01/09/2016","EURO","112.8569","112.7367","112.9772"
"31/08/2016","EURO","113.0803","112.9517","113.2089"
"30/08/2016","EURO","113.2061","113.0806","113.3317"
"29/08/2016","EURO","114.5214","114.4011","114.6417"
"26/08/2016","EURO","114.4358","114.3139","114.5578"
"25/08/2016","EURO","114.1197","113.9928","114.2467"
"24/08/2016","EURO","114.8400","114.7189","114.9611"
"23/08/2016","EURO","114.8531","114.7378","114.9683"
"22/08/2016","EURO","114.7522","114.6311","114.8733"
"19/08/2016","EURO","114.7144","114.5889","114.8400"
"18/08/2016","EURO","114.2769","114.1494","114.4044"
"17/08/2016","EURO","114.3331","114.2056","114.4606"
"16/08/2016","EURO","113.6575","113.5300","113.7850"
"15/08/2016","EURO","113.4250","113.3000","113.5500"
"12/08/2016","EURO","113.2069","113.0783","113.3356"
"11/08/2016","EURO","113.3986","113.2744","113.5228"
"10/08/2016","EURO","112.5261","112.4050","112.6472"
"09/08/2016","EURO","112.4117","112.2900","112.5333"
"08/08/2016","EURO","112.1681","112.0428","112.2933"
"05/08/2016","EURO","112.9756","112.8517","113.0994"
"04/08/2016","EURO","113.0897","112.9600","113.2194"
"03/08/2016","EURO","113.6992","113.5722","113.8261"
"02/08/2016","EURO","113.2647","113.1428","113.3867"
"01/08/2016","EURO","113.1917","113.0678","113.3156"
"29/07/2016","EURO","112.3919","112.2650","112.5189"
"28/07/2016","EURO","111.5236","111.4061","111.6411"
"27/07/2016","EURO","111.4328","111.3089","111.5567"
"26/07/2016","EURO","111.2711","111.1383","111.4039"
"25/07/2016","EURO","111.8564","111.7350","111.9778"
"22/07/2016","EURO","112.0211","111.9022","112.1400"
"21/07/2016","EURO","111.7569","111.6322","111.8817"
"20/07/2016","EURO","111.8983","111.7717","112.0250"
"19/07/2016","EURO","112.2397","112.1200","112.3594"
"18/07/2016","EURO","112.3972","112.2817","112.5128"
"15/07/2016","EURO","112.5764","112.4550","112.6978"
"14/07/2016","EURO","112.3472","112.2194","112.4750"
"13/07/2016","EURO","112.1833","112.0594","112.3072"
"12/07/2016","EURO","112.1839","112.0556","112.3122"
"11/07/2016","EURO","111.9075","111.7856","112.0294"
"08/07/2016","EURO","111.8750","111.7528","111.9972"
"06/07/2016","EURO","112.5844","112.4667","112.7022"
"05/07/2016","EURO","112.6303","112.5089","112.7517"
"04/07/2016","EURO","112.6733","112.5539","112.7928"
"01/07/2016","EURO","112.2219","112.1017","112.3422"
"30/06/2016","EURO","112.3006","112.1717","112.4294"
"29/06/2016","EURO","111.8467","111.7217","111.9717"
"28/06/2016","EURO","111.2508","111.1100","111.3917"
"27/06/2016","EURO","112.5094","112.3806","112.6383"
"24/06/2016","EURO","115.1094","114.9772","115.2417"
"23/06/2016","EURO","114.7814","114.6489","114.9139"
"22/06/2016","EURO","113.9442","113.8200","114.0683"
"21/06/2016","EURO","114.7236","114.5939","114.8533"
"20/06/2016","EURO","114.0808","113.9600","114.2017"
"17/06/2016","EURO","113.0708","112.9422","113.1994"
"16/06/2016","EURO","113.6903","113.5756","113.8050"
"15/06/2016","EURO","113.4014","113.2811","113.5217"
"14/06/2016","EURO","113.8631","113.7333","113.9928"
"13/06/2016","EURO","113.9747","113.8539","114.0956"
"10/06/2016","EURO","114.3972","114.2700","114.5244"
"09/06/2016","EURO","115.2356","115.1039","115.3672"
"08/06/2016","EURO","114.7919","114.6672","114.9167"
"07/06/2016","EURO","114.8808","114.7511","115.0106"
"06/06/2016","EURO","114.4064","114.2839","114.5289"
"03/06/2016","EURO","112.6039","112.4739","112.7339"
"02/06/2016","EURO","112.5797","112.4611","112.6983"
"31/05/2016","EURO","112.3656","112.2517","112.4794"
"30/05/2016","EURO","112.2322","112.1189","112.3456"
"27/05/2016","EURO","112.7989","112.6794","112.9183"
"26/05/2016","EURO","112.1425","112.0161","112.2689"
"25/05/2016","EURO","112.6917","112.5700","112.8133"
"24/05/2016","EURO","113.0603","112.9339","113.1867"
"23/05/2016","EURO","113.2444","113.1311","113.3578"
"20/05/2016","EURO","112.8158","112.6961","112.9356"
"19/05/2016","EURO","113.8183","113.6922","113.9444"
"18/05/2016","EURO","114.2725","114.1478","114.3972"
"17/05/2016","EURO","114.1275","114.0067","114.2483"
"16/05/2016","EURO","113.6933","113.5767","113.8100"
"13/05/2016","EURO","114.4597","114.3311","114.5883"
"12/05/2016","EURO","114.9503","114.8217","115.0789"
"11/05/2016","EURO","114.6911","114.5572","114.8250"
"10/05/2016","EURO","114.4944","114.3728","114.6161"
"09/05/2016","EURO","114.7983","114.6706","114.9261"
"06/05/2016","EURO","114.7264","114.6083","114.8444"
"05/05/2016","EURO","115.6917","115.5628","115.8206"
"04/05/2016","EURO","116.4189","116.2933","116.5444"
"03/05/2016","EURO","115.6600","115.5350","115.7850"
"29/04/2016","EURO","114.5036","114.3822","114.6250"
"28/04/2016","EURO","114.6867","114.5711","114.8022"
"27/04/2016","EURO","114.6661","114.5500","114.7822"
"26/04/2016","EURO","113.9119","113.7983","114.0256"
"25/04/2016","EURO","113.9133","113.7933","114.0333"
"22/04/2016","EURO","114.9317","114.8217","115.0417"
"21/04/2016","EURO","114.7708","114.6522","114.8894"
"20/04/2016","EURO","115.0694","114.9511","115.1878"
"19/04/2016","EURO","114.3706","114.2439","114.4972"
"18/04/2016","EURO","114.4369","114.3161","114.5578"
"15/04/2016","EURO","114.0386","113.9106","114.1667"
"14/04/2016","EURO","114.5539","114.4278","114.6800"
"13/04/2016","EURO","114.9814","114.8556","115.1072"
"12/04/2016","EURO","115.4256","115.3028","115.5483"
"11/04/2016","EURO","115.3353","115.2072","115.4633"
"08/04/2016","EURO","115.0553","114.9278","115.1828"
"07/04/2016","EURO","115.5194","115.3950","115.6439"
"06/04/2016","EURO","115.2047","115.0867","115.3228"
"05/04/2016","EURO","115.5103","115.3800","115.6406"
"04/04/2016","EURO","115.3925","115.2583","115.5267"
"01/04/2016","EURO","115.4014","115.2811","115.5217"
"31/03/2016","EURO","114.6939","114.5650","114.8228"
"30/03/2016","EURO","113.7439","113.6211","113.8667"
"29/03/2016","EURO","113.3086","113.1911","113.4261"
"24/03/2016","EURO","113.3964","113.2744","113.5183"
"23/03/2016","EURO","113.8125","113.6922","113.9328"
"22/03/2016","EURO","114.1781","114.0533","114.3028"
"21/03/2016","EURO","114.4592","114.3333","114.5850"
"18/03/2016","EURO","114.7386","114.6122","114.8650"
"17/03/2016","EURO","113.8736","113.7472","114.0000"
"16/03/2016","EURO","112.5475","112.4206","112.6744"
"15/03/2016","EURO","112.7578","112.6350","112.8806"
"14/03/2016","EURO","112.8400","112.7128","112.9672"
"11/03/2016","EURO","111.9922","111.8633","112.1211"
"10/03/2016","EURO","111.2947","111.1722","111.4172"
"09/03/2016","EURO","111.9775","111.8628","112.0922"
"08/03/2016","EURO","111.6861","111.5567","111.8156"
"07/03/2016","EURO","111.5103","111.3950","111.6256"
"04/03/2016","EURO","110.7572","110.6356","110.8789"
"03/03/2016","EURO","109.9544","109.8339","110.0750"
"02/03/2016","EURO","110.2911","110.1689","110.4133"
"01/03/2016","EURO","110.7653","110.6428","110.8878"
"29/02/2016","EURO","111.4753","111.3506","111.6000"
"26/02/2016","EURO","112.4881","112.3661","112.6100"
"25/02/2016","EURO","111.7878","111.6667","111.9089"
"24/02/2016","EURO","112.0194","111.8928","112.1461"
"23/02/2016","EURO","112.1244","112.0033","112.2456"
"22/02/2016","EURO","113.0056","112.8811","113.1300"
"19/02/2016","EURO","112.8547","112.7322","112.9772"
"18/02/2016","EURO","113.2567","113.1283","113.3850"
"17/02/2016","EURO","113.5625","113.4389","113.6861"
"16/02/2016","EURO","113.6039","113.4789","113.7289"
"15/02/2016","EURO","114.7239","114.5983","114.8494"
"12/02/2016","EURO","115.3142","115.1844","115.4439"
"11/02/2016","EURO","114.3342","114.2094","114.4589"
"10/02/2016","EURO","114.9919","114.8706","115.1133"
"09/02/2016","EURO","113.2658","113.1450","113.3867"
"08/02/2016","EURO","113.5172","113.3900","113.6444"
"05/02/2016","EURO","114.3561","114.2244","114.4878"
"04/02/2016","EURO","112.6728","112.5422","112.8033"
"03/02/2016","EURO","111.7339","111.6106","111.8572"
"02/02/2016","EURO","111.3356","111.2072","111.4639"
"01/02/2016","EURO","111.0506","110.9294","111.1717"
"29/01/2016","EURO","111.6819","111.5617","111.8022"
"28/01/2016","EURO","111.3350","111.2133","111.4567"
"27/01/2016","EURO","111.0719","110.9533","111.1906"
"26/01/2016","EURO","111.0450","110.9194","111.1706"
"25/01/2016","EURO","110.6011","110.4711","110.7311"
"22/01/2016","EURO","110.8406","110.7161","110.9650"
"21/01/2016","EURO","111.4519","111.3300","111.5739"
"20/01/2016","EURO","112.1617","112.0400","112.2833"
"19/01/2016","EURO","111.3811","111.2572","111.5050"
"18/01/2016","EURO","111.5303","111.3994","111.6611"
"15/01/2016","EURO","111.4186","111.2956","111.5417"
"14/01/2016","EURO","110.9958","110.8756","111.1161"
"13/01/2016","EURO","111.0233","110.9011","111.1456"
"12/01/2016","EURO","111.2931","111.1744","111.4117"
"11/01/2016","EURO","111.2678","111.1444","111.3911"
"08/01/2016","EURO","110.8372","110.7139","110.9606"
"07/01/2016","EURO","109.8542","109.7294","109.9789"
"06/01/2016","EURO","109.9211","109.7961","110.0461"
"05/01/2016","EURO","110.8564","110.7356","110.9772"
"04/01/2016","EURO","111.7211","111.6044","111.8378"
"31/12/2015","EURO","111.7833","111.6694","111.8972"
"30/12/2015","EURO","111.7294","111.6139","111.8450"
"29/12/2015","EURO","112.2078","112.0883","112.3272"
"28/12/2015","EURO","112.0800","111.9622","112.1978"
"24/12/2015","EURO","111.6447","111.5272","111.7622"
"23/12/2015","EURO","111.8458","111.7267","111.9650"
"22/12/2015","EURO","111.5478","111.4283","111.6672"
"21/12/2015","EURO","111.2225","111.0894","111.3556"
"18/12/2015","EURO","110.6286","110.5117","110.7456"
"17/12/2015","EURO","110.9992","110.8883","111.1100"
"16/12/2015","EURO","111.7861","111.6594","111.9128"
"15/12/2015","EURO","112.5675","112.4439","112.6911"
"14/12/2015","EURO","112.1783","112.0572","112.2994"
"11/12/2015","EURO","111.4978","111.3739","111.6217"
"10/12/2015","EURO","111.6961","111.5739","111.8183"
"09/12/2015","EURO","110.9567","110.8433","111.0700"
"08/12/2015","EURO","110.4147","110.2911","110.5383"
"07/12/2015","EURO","111.3364","111.2200","111.4528"
"04/12/2015","EURO","110.7878","110.6661","110.9094"
"03/12/2015","EURO","108.2108","108.0900","108.3317"
"02/12/2015","EURO","108.4908","108.3728","108.6089"
"01/12/2015","EURO","108.1081","107.9883","108.2278"
"30/11/2015","EURO","108.1533","108.0317","108.2750"
"27/11/2015","EURO","108.0583","107.9394","108.1772"
"25/11/2015","EURO","108.8800","108.7633","108.9967"
"24/11/2015","EURO","108.6814","108.5611","108.8017"
"23/11/2015","EURO","108.4872","108.3772","108.5972"
"20/11/2015","EURO","109.5069","109.3839","109.6300"
"19/11/2015","EURO","108.9906","108.8722","109.1089"
"18/11/2015","EURO","108.8164","108.6956","108.9372"
"17/11/2015","EURO","108.9539","108.8417","109.0661"
"16/11/2015","EURO","109.7161","109.5900","109.8422"
"13/11/2015","EURO","109.6119","109.4939","109.7300"
"12/11/2015","EURO","109.9644","109.8506","110.0783"
"12/11/2015","EURO","111.4978","111.3739","111.6217"
"11/11/2015","EURO","109.2903","109.1694","109.4111"
"10/11/2015","EURO","109.8417","109.7172","109.9661"
"09/11/2015","EURO","109.7297","109.6072","109.8522"
"06/11/2015","EURO","110.9842","110.8678","111.1006"
"05/11/2015","EURO","110.8897","110.7800","110.9994"
"04/11/2015","EURO","111.7428","111.6217","111.8639"
"03/11/2015","EURO","112.5483","112.4261","112.6706"
"02/11/2015","EURO","112.7392","112.6139","112.8644"
"30/10/2015","EURO","111.5933","111.4678","111.7189"
"29/10/2015","EURO","110.9742","110.8444","111.1039"
"28/10/2015","EURO","112.2606","112.1378","112.3833"
"27/10/2015","EURO","112.4025","112.2839","112.5211"
"26/10/2015","EURO","113.0069","112.8839","113.1300"
"23/10/2015","EURO","113.8161","113.6944","113.9378"
"22/10/2015","EURO","115.7869","115.6700","115.9039"
"21/10/2015","EURO","115.9864","115.8561","116.1167"
"19/10/2015","EURO","116.4025","116.2806","116.5244"
"16/10/2015","EURO","117.3786","117.2578","117.4994"
"15/10/2015","EURO","117.9611","117.8394","118.0828"
"14/10/2015","EURO","117.5850","117.4594","117.7106"
"13/10/2015","EURO","117.0558","116.9239","117.1878"
"12/10/2015","EURO","117.0022","116.8672","117.1372"
"09/10/2015","EURO","116.2542","116.1333","116.3750"
"08/10/2015","EURO","116.1786","116.0589","116.2983"
"07/10/2015","EURO","116.0203","115.8906","116.1500"
"06/10/2015","EURO","115.2781","115.1561","115.4000"
"05/10/2015","EURO","116.6100","116.4844","116.7356"
"02/10/2015","EURO","116.6297","116.5083","116.7511"
"01/10/2015","EURO","117.0300","116.9072","117.1528"
"30/09/2015","EURO","118.3322","118.2106","118.4539"
"29/09/2015","EURO","118.4842","118.3611","118.6072"
"28/09/2015","EURO","117.5961","117.4706","117.7217"
"25/09/2015","EURO","117.5011","117.3728","117.6294"
"24/09/2015","EURO","117.8739","117.7489","117.9989"
"23/09/2015","EURO","117.7067","117.5867","117.8267"
"22/09/2015","EURO","117.9025","117.7867","118.0183"
"21/09/2015","EURO","118.9750","118.8489","119.1011"
"18/09/2015","EURO","119.4328","119.3044","119.5611"
"17/09/2015","EURO","119.3806","119.2617","119.4994"
"16/09/2015","EURO","119.4625","119.3400","119.5850"
"15/09/2015","EURO","119.1647","119.0550","119.2744"
"14/09/2015","EURO","119.1856","119.0583","119.3128"
"11/09/2015","EURO","118.6897","118.5733","118.8061"
"10/09/2015","EURO","117.4058","117.2906","117.5211"
"09/09/2015","EURO","117.8472","117.7250","117.9694"
"08/09/2015","EURO","119.0636","118.9389","119.1883"
"07/09/2015","EURO","117.6075","117.4794","117.7356"
"04/09/2015","EURO","117.0042","116.8822","117.1261"
"03/09/2015","EURO","117.5558","117.4300","117.6817"
"02/09/2015","EURO","117.6369","117.5150","117.7589"
"01/09/2015","EURO","117.1456","117.0367","117.2544"
"31/08/2015","EURO","116.8028","116.6828","116.9228"
"28/08/2015","EURO","116.7686","116.6506","116.8867"
"27/08/2015","EURO","117.5811","117.4633","117.6989"
"26/08/2015","EURO","119.0797","118.9622","119.1972"
"25/08/2015","EURO","120.0358","119.9211","120.1506"
"24/08/2015","EURO","118.4369","118.3144","118.5594"
"21/08/2015","EURO","116.7564","116.6400","116.8728"
"20/08/2015","EURO","115.2019","115.0911","115.3128"
"19/08/2015","EURO","114.0089","113.8939","114.1239"
"18/08/2015","EURO","113.7653","113.6439","113.8867"
"17/08/2015","EURO","113.5150","113.3989","113.6311"
"14/08/2015","EURO","113.9858","113.8650","114.1067"
"13/08/2015","EURO","112.6164","112.5067","112.7261"
"12/08/2015","EURO","111.7506","111.6444","111.8567"
"11/08/2015","EURO","110.9267","110.8217","111.0317"
"10/08/2015","EURO","110.9019","110.7878","111.0161"
"07/08/2015","EURO","110.4783","110.3656","110.5911"
"06/08/2015","EURO","110.6639","110.5428","110.7850"
"05/08/2015","EURO","109.8478","109.7322","109.9633"
"04/08/2015","EURO","110.9342","110.8200","111.0483"
"03/08/2015","EURO","111.7681","111.6467","111.8894"
"31/07/2015","EURO","112.0703","111.9628","112.1778"
"30/07/2015","EURO","111.7903","111.6783","111.9022"
"29/07/2015","EURO","113.2092","113.0944","113.3239"
"28/07/2015","EURO","113.0494","112.9272","113.1717"
"27/07/2015","EURO","111.4631","111.3439","111.5822"
"24/07/2015","EURO","110.5508","110.4439","110.6578"
"23/07/2015","EURO","109.8906","109.7722","110.0089"
"22/07/2015","EURO","111.0019","110.8794","111.1244"
"21/07/2015","EURO","110.9244","110.8194","111.0294"
"20/07/2015","EURO","110.9919","110.8672","111.1167"
"17/07/2015","EURO","111.6286","111.5083","111.7489"
"16/07/2015","EURO","111.5558","111.4350","111.6767"
"15/07/2015","EURO","111.6608","111.5350","111.7867"
"14/07/2015","EURO","112.2667","112.1517","112.3817"
"13/07/2015","EURO","113.5300","113.3783","113.6817"
"10/07/2015","EURO","111.6806","111.5844","111.7767"
"09/07/2015","EURO","111.3764","111.2706","111.4822"
"08/07/2015","EURO","110.5972","110.4622","110.7322"
"08/07/2015","EURO","110.4783","110.3656","110.5911"
"08/07/2015","EURO","110.4783","110.3656","110.5911"
"08/07/2015","EURO","110.4783","110.3656","110.5911"
"08/07/2015","EURO","110.4783","110.3656","110.5911"
"08/07/2015","EURO","110.4783","110.3656","110.5911"
"08/07/2015","EURO","110.4783","110.3656","110.5911"
"08/07/2015","EURO","110.4783","110.3656","110.5911"
"08/07/2015","EURO","110.4783","110.3656","110.5911"
"07/07/2015","EURO","110.4911","110.3789","110.6033"
"06/07/2015","EURO","110.6053","110.4744","110.7361"
"03/07/2015","EURO","110.4164","110.2944","110.5383"
"02/07/2015","EURO","109.9661","109.8533","110.0789"
"01/07/2015","EURO","110.5214","110.3928","110.6500"
"30/06/2015","EURO","110.3953","110.2817","110.5089"
"29/06/2015","EURO","108.9769","108.8644","109.0894"
"26/06/2015","EURO","110.2592","110.1389","110.3794"
